ID,Sample,Texapon SB 3 KC,Plantapon ACG 50,Plantapon LC 7,Plantacare 818,Plantacare 2000,Dehyton MC,Dehyton PK 45,Dehyton ML,Dehyton AB 30,Plantapon Amino SCG-L,Plantapon Amino KG-L,Dehyquart A-CA,Luviquat Excellence,Dehyquart CC6,Dehyquart CC7 Benz,Salcare Super 7,Arlypon F,Arlypon TT,Water,Sample Density
246,246,0,0,0,0,8.76,0,0,0,0,0,0,12.38,1.14,0,0,0,1.83,0,75.89,1
247,247,0,0,0,0,12.65,0,0,0,9.74,0,0,0,2.92,0,0,0,1.72,0,72.97,1.01
248,248,0,0,0,0,0,0,0,0,9.46,0,0,10.15,2.86,0,0,0,1.39,0,76.14,1
249,249,0,0,0,0,0,10.15,0,0,0,0,9.46,0,2.19,0,0,0,3.39,0,74.81,1.01
250,250,0,0,0,0,0,11.96,0,0,0,12.24,0,0,2.36,0,0,0,1.28,0,72.17,1.02
251,251,0,11.82,0,0,0,0,0,12.51,0,0,0,0,2.75,0,0,0,4.5,0,68.42,1.02
252,252,0,0,0,0,0,10.57,0,0,10.57,0,0,0,2.08,0,0,0,4.28,0,72.5,1.01
253,253,0,0,0,0,12.87,0,0,0,0,0,0,8.26,2.94,0,0,0,1.02,0,74.91,1.01
254,254,0,0,0,8.08,0,0,0,0,0,0,0,12.99,2.97,0,0,0,1.3,0,74.65,1
255,255,0,0,0,0,0,0,0,0,0,9.01,0,10.44,1.36,0,0,0,1.07,0,78.13,1
256,256,0,0,0,12.76,0,0,0,0,0,0,0,10.55,1.16,0,0,0,2.8,0,72.72,1
257,257,0,0,0,10.46,0,0,0,0,8.11,0,0,0,2.73,0,0,0,1.99,0,76.71,1.01
258,258,0,10.11,0,0,0,0,0,0,0,0,0,12.69,2.14,0,0,0,1.04,0,74.03,1.01
259,259,0,0,0,0,0,0,0,0,12.3,0,0,8.66,1.94,0,0,0,2.94,0,74.16,1
260,260,0,0,0,8.91,9.5,0,0,0,0,0,0,0,2.99,0,0,0,4.82,0,73.78,1.01
261,261,0,0,0,0,0,10.01,0,0,0,0,0,11.68,1.67,0,0,0,2.61,0,74.03,1
262,262,0,0,0,0,0,0,0,8.8,0,0,0,8.87,2.11,0,0,0,1.83,0,78.4,1
263,263,0,0,0,0,0,0,0,12.38,0,0,0,12.45,1.51,0,0,0,2.38,0,71.29,1
264,264,0,0,0,0,10.91,0,0,0,0,0,0,12.86,2.8,0,0,0,3.16,0,70.28,1
265,265,0,0,0,10.26,0,0,0,0,0,0,0,8.63,2.85,0,0,0,4.36,0,73.89,1
266,266,0,0,0,11.69,8.06,0,0,0,0,0,0,0,1.16,0,0,0,4.45,0,74.65,1.01
267,267,0,0,0,0,0,0,0,0,8.77,0,0,11.08,1,0,0,0,2.28,0,76.87,0.99
268,268,0,0,0,8.37,0,0,0,0,11.39,0,0,0,2.38,0,0,0,1.24,0,76.62,1.01
269,269,0,0,0,0,9.51,0,0,0,0,0,0,11.3,1.54,0,0,0,4.14,0,73.51,1
270,270,0,0,0,0,10.68,0,0,0,12.41,0,0,0,1.9,0,0,0,3.59,0,71.43,1.01
271,271,0,0,0,0,0,12.04,0,0,0,0,0,12.84,1.23,0,0,0,1.35,0,72.54,1
272,272,0,0,0,0,0,0,8.41,0,0,0,0,8.05,1.66,0,0,0,1.45,0,80.43,1
273,273,0,0,0,12.88,9.63,0,0,0,0,0,0,0,1.82,0,0,0,2.16,0,73.51,1.02
274,274,0,0,0,11.81,0,0,0,0,10.78,0,0,0,2.99,0,0,0,3.5,0,70.92,1.01
275,275,0,0,0,10.73,11.59,0,0,0,0,0,0,0,2.48,0,0,0,1.59,0,73.61,1.02
276,276,0,0,0,0,0,0,10.05,0,0,0,0,9.12,2.38,0,0,0,2.24,0,76.2,1
277,277,0,0,0,10.61,0,0,0,0,0,0,0,11.39,1.26,0,0,0,1.03,0,75.7,1
278,278,0,0,0,12.98,12.98,0,0,0,0,0,0,0,1.63,0,0,0,1.08,0,71.33,1.02
279,279,0,0,0,0,0,0,12.18,0,10.24,0,0,0,1.09,0,0,0,1.07,0,75.43,1.01
280,280,0,0,0,11.46,11.72,0,0,0,0,0,0,0,2.97,0,0,0,1.26,0,72.59,1.02
281,281,0,0,0,0,12.8,0,0,0,0,0,0,10.88,1.96,0,0,0,1.3,0,73.06,1.01
282,282,0,0,0,0,0,0,0,0,11.98,0,0,12.55,1.15,0,0,0,1.6,0,72.72,1
283,283,0,0,0,12.86,0,0,0,0,0,0,0,12.73,1.53,0,0,0,1.69,0,71.19,1
284,284,0,0,0,0,0,0,12.43,0,12.36,0,0,0,1.84,0,0,0,1.21,0,72.16,1.01
285,285,0,0,0,0,0,0,12.64,0,0,0,0,12.68,1.17,0,0,0,1.04,0,72.47,1
286,286,0,0,0,0,10.29,0,0,0,0,0,0,12.28,1.02,0,0,0,1.16,0,75.24,1
287,287,0,0,0,0,0,0,0,0,11.52,0,0,11.92,1.71,0,0,0,1.09,0,73.77,1
288,288,0,0,0,0,12.11,0,0,0,0,0,0,11.68,1.26,0,0,0,1.51,0,73.44,1
289,289,0,0,0,10.07,0,0,0,0,0,0,0,12.82,2.33,0,0,0,1.12,0,73.66,1
290,290,0,0,0,12.74,0,0,0,0,0,0,0,9.39,1.22,0,0,0,1.25,0,75.4,1.01
291,291,0,0,0,12.54,9.17,0,0,0,0,0,0,0,2.92,0,0,0,1.02,0,74.35,1.02
292,292,0,0,0,0,11.2,0,0,0,0,0,0,10.44,1.47,0,0,0,1.06,0,75.83,1
293,293,0,0,0,11.06,0,0,0,0,0,0,0,13,1.76,0,0,0,1.47,0,72.72,1
294,294,0,0,0,0,0,0,12.83,0,12.98,0,0,0,1.13,0,0,0,1.95,0,71.11,1.01
295,295,0,0,0,0,0,0,0,0,12.34,0,0,9.83,1.03,0,0,0,1.22,0,75.57,1
296,296,0,0,0,0,9.83,0,0,0,0,0,0,12.72,2,0,0,0,1.03,0,74.43,1
297,297,0,0,0,12.37,12.63,0,0,0,0,0,0,0,2.11,0,0,0,1.31,0,71.58,1.02
298,298,0,0,0,10.74,12.19,0,0,0,0,0,0,0,2.6,0,0,0,1,0,73.47,1.02
299,299,0,0,0,12.55,0,0,0,0,0,0,0,11.47,2.62,0,0,0,1.15,0,72.21,1.01
300,300,0,0,0,11.43,0,0,0,0,0,0,0,11.8,1.11,0,0,0,1.58,0,74.09,1
301,301,0,0,0,12.04,0,0,0,8.12,0,0,0,0,0,0,2.82,0,4.9,0,72.12,1.01
302,302,0,0,11.04,0,0,0,12.54,0,0,0,0,0,0,0,1.52,0,2.77,0,72.13,1.01
303,303,0,0,0,8.04,0,0,0,0,0,0,0,11.12,0,0,1.85,0,2.97,0,76.02,1
304,304,10.04,8.79,0,0,0,0,0,0,0,0,0,0,0,0,2.42,0,4.43,0,74.32,1.02
305,305,0,8.79,0,0,11.29,0,0,0,0,0,0,0,0,0,2.38,0,3.37,0,74.17,1.02
306,306,0,0,0,0,0,10.96,0,0,8.38,0,0,0,0,0,2.85,0,2.3,0,75.52,1.01
307,307,0,0,0,0,0,9.46,0,0,0,10.71,0,0,0,0,2.08,0,1.7,0,76.05,1.01
308,308,12.96,0,0,0,0,0,0,0,0,0,0,12.04,0,0,1.95,0,2.1,0,70.95,1.01
309,309,0,0,11.88,0,0,0,0,0,0,11.21,0,0,0,0,1.82,0,1.57,0,73.53,1.01
310,310,0,9.96,0,0,0,0,0,0,10.96,0,0,0,0,0,2.68,0,4.5,0,71.9,1.01
311,311,0,0,0,0,0,0,8.54,0,0,0,11.71,0,0,0,2.05,0,1.83,0,75.87,1
312,312,0,0,0,0,0,0,0,0,0,0,12.54,11.46,0,0,1.55,0,3.03,0,71.42,0.99
313,313,0,0,0,0,12.71,0,0,0,8.71,0,0,0,0,0,2.52,0,1.03,0,75.03,1.01
314,314,0,0,0,12.88,0,0,0,0,0,10.38,0,0,0,0,1.45,0,4.37,0,70.93,1.01
315,315,0,11.79,0,0,0,0,0,0,0,0,8.96,0,0,0,1.18,0,3.17,0,74.9,1.01
316,316,0,9.62,0,0,0,9.62,0,0,0,0,0,0,0,0,2.88,0,2.83,0,75.03,1.02
317,317,10.12,0,0,0,0,0,0,11.96,0,0,0,0,0,0,2.22,0,1.1,0,74.6,1.02
318,318,0,0,0,0,0,0,0,8.21,0,0,0,11.54,0,0,2.95,0,4.23,0,73.07,0.99
319,319,0,0,11.38,0,0,0,0,0,10.88,0,0,0,0,0,2.02,0,1.5,0,74.23,1.01
320,320,0,0,11.96,0,0,0,0,0,0,0,0,11.88,0,0,2.12,0,2.03,0,72.02,1
321,321,10.21,0,0,0,0,9.29,0,0,0,0,0,0,0,0,1.98,0,1.17,0,77.35,1.02
322,322,0,0,12.38,11.04,0,0,0,0,0,0,0,0,0,0,2.65,0,3.43,0,70.5,1.01
323,323,0,0,0,0,0,0,12.29,10.29,0,0,0,0,0,0,2.58,0,4.3,0,70.53,1.01
324,324,0,0,0,0,10.54,0,0,12.88,0,0,0,0,0,0,1.72,0,1.77,0,73.1,1.02
325,325,0,0,0,0,0,0,0,8.38,0,0,12.79,0,0,0,2.98,0,4.17,0,71.68,1
326,326,0,0,0,0,0,0,0,11.71,0,12.96,0,0,0,0,2.25,0,4.83,0,68.25,1.01
327,327,0,0,0,0,0,0,0,0,0,10.79,9.46,0,0,0,1.65,0,3.83,0,74.27,1
328,328,10.29,0,0,0,0,0,0,0,0,9.96,0,0,0,0,1.48,0,1.37,0,76.9,1.01
329,329,0,0,8.62,0,9.38,0,0,0,0,0,0,0,0,0,1.05,0,2.5,0,78.45,1.01
330,330,0,0,11.54,0,0,0,0,10.79,0,0,0,0,0,0,1.32,0,3.7,0,72.65,1.01
331,331,0,0,0,0,0,0,11.62,0,0,12.29,0,0,0,0,1.75,0,1.63,0,72.7,1.01
332,332,0,12.79,0,0,0,0,0,0,0,9.12,0,0,0,0,1.92,0,1.43,0,74.73,1.02
333,333,0,0,0,0,12.62,0,0,0,0,8.62,0,0,0,0,1.38,0,4.77,0,72.6,1.01
334,334,0,12.21,0,0,0,0,0,0,0,0,0,9.88,0,0,2.92,0,3.97,0,71.03,1.01
335,335,8.88,0,0,0,12.21,0,0,0,0,0,0,0,0,0,1.28,0,2.63,0,75,1.02
336,336,9.21,0,0,0,0,0,0,0,0,0,9.71,0,0,0,1.02,0,3.63,0,76.43,1.01
337,337,0,0,0,0,9.79,0,0,0,0,0,0,8.29,0,0,2.28,0,2.17,0,77.47,1
338,338,0,0,0,0,0,0,0,0,0,10.62,0,12.46,0,0,1.78,0,2.37,0,72.77,1
339,339,0,0,0,0,0,8.29,0,8.54,0,0,0,0,0,0,1.35,0,1.97,0,79.85,1.01
340,340,0,0,0,0,0,0,0,0,11.29,12.71,0,0,0,0,2.55,0,2.43,0,71.02,1.01
341,341,0,12.46,0,0,0,0,0,10.54,0,0,0,0,0,0,2.32,0,4.63,0,70.05,1.02
342,342,0,0,0,9.04,0,0,9.04,0,0,0,0,0,0,0,2.35,0,3.23,0,76.33,1.01
343,343,0,11.21,12.62,0,0,0,0,0,0,0,0,0,0,0,2.18,0,4.7,0,69.28,1.02
344,344,0,0,9.71,0,0,0,0,0,0,0,10.62,0,0,0,1.15,0,4.03,0,74.48,1
345,345,8.12,0,0,0,0,0,11.79,0,0,0,0,0,0,0,1.58,0,4.57,0,73.93,1.01
346,346,0,0,0,0,0,9.88,0,0,0,0,0,11.62,0,0,2.72,0,4.97,0,70.82,1
347,347,0,0,0,0,9.29,9.21,0,0,0,0,0,0,0,0,2.78,0,4.1,0,74.62,1.01
348,348,0,0,0,11.12,10.46,0,0,0,0,0,0,0,0,0,2.62,0,3.3,0,72.5,1.02
349,349,0,0,0,0,0,0,0,11.46,8.88,0,0,0,0,0,1.08,0,1.9,0,76.68,1.01
350,350,0,0,0,0,0,12.12,0,0,0,0,11.38,0,0,0,2.48,0,3.57,0,70.45,1.01
351,351,0,0,0,0,0,0,0,0,10.38,0,10.04,0,0,0,1.68,0,1.23,0,76.67,1
352,352,0,0,10.88,0,0,10.12,0,0,0,0,0,0,0,0,1.42,0,2.9,0,74.68,1.01
353,353,0,0,0,0,0,9.12,9.54,0,0,0,0,0,0,0,2.75,0,2.23,0,76.35,1.01
354,354,8.96,0,0,9.79,0,0,0,0,0,0,0,0,0,0,2.15,0,3.1,0,76,1.01
355,355,0,0,0,8.46,0,0,0,0,8.46,0,0,0,0,0,1.62,0,3.9,0,77.57,1
356,356,0,0,0,0,10.46,0,0,0,0,0,8.04,0,0,0,1.88,0,1.3,0,78.32,1.01
357,357,0,0,0,0,0,0,9.38,0,12.12,0,0,0,0,0,1.25,0,2.57,0,74.68,1
358,358,0,9.54,0,0,0,0,12.38,0,0,0,0,0,0,0,1.22,0,2.7,0,74.17,1.02
359,359,8.71,0,10.21,0,0,0,0,0,0,0,0,0,0,0,1.12,0,3.5,0,76.47,1.01
360,360,0,10.71,0,8.21,0,0,0,0,0,0,0,0,0,0,2.45,0,3.77,0,74.87,1.02
361,361,0,0,0,0,0,0,0,0,10.05,0,0,9.91,0,0,1.14,0,1.25,0,77.65,1
362,362,0,0,0,0,0,12.92,0,12.97,0,0,0,0,0,0,2.99,0,1.27,0,69.85,1.02
363,363,0,0,0,0,12.48,0,8.05,0,0,0,0,0,0,0,1.18,0,2,0,76.29,1.01
364,364,0,0,0,9.71,0,0,0,0,11.87,0,0,0,0,0,2.9,0,1.02,0,74.51,1.01
365,365,9.59,0,0,0,0,0,0,0,0,0,0,8.15,0,0,1,0,4.38,0,76.88,1
366,366,0,0,0,0,11.59,0,0,0,0,0,0,0,0,0,2.6,0,2.77,0,72.88,1.01
367,367,0,0,0,0,0,0,0,0,8.28,0,10.87,0,0,0,1.13,0,4.98,0,74.74,1
368,368,12.61,0,0,0,0,0,12.54,0,0,0,0,0,0,0,1.04,0,1.1,0,72.72,1.02
369,369,0,0,0,0,0,0,12.66,0,0,0,0,9.76,0,0,2.79,0,1.9,0,72.9,1
370,370,0,0,0,0,0,0,0,0,12.97,0,0,8.17,0,0,2.02,0,2.95,0,73.88,1
371,371,0,0,0,0,0,9.89,12.99,0,0,0,0,0,0,0,2.09,0,3.68,0,71.34,1.01
372,372,0,0,8.21,0,0,8.81,0,0,0,0,0,0,0,0,1.27,0,1,0,80.71,1.01
373,373,0,0,0,9.83,0,9.33,0,0,0,0,0,0,0,0,2.31,0,2.66,0,75.87,1.01
374,374,12.46,0,0,0,0,0,0,0,12.22,0,0,0,0,0,2.94,0,3.85,0,68.53,1.01
375,375,0,0,0,0,0,0,0,9.43,11.39,0,0,0,0,0,1.07,0,2.39,0,75.72,1.01
376,376,10.76,0,0,0,0,0,0,12.82,0,0,0,0,0,0,1.09,0,4.7,0,70.62,1.02
377,377,0,0,0,10.18,0,0,0,0,0,0,8.57,0,0,0,1.63,0,2.24,0,77.38,1.01
378,378,0,0,0,0,0,0,8.03,0,9.98,0,0,0,0,0,1.96,0,4.56,0,75.46,1
379,379,0,0,8.64,0,0,0,0,9.44,0,0,0,0,0,0,2.73,0,2.2,0,78.09,1.01
380,380,0,0,0,0,12.99,0,0,0,10.59,0,0,0,0,0,1.02,0,4.09,0,71.3,1.01
381,381,0,0,9.93,0,0,0,0,0,0,0,0,8.02,0,0,2.7,0,4.91,0,74.44,1
382,382,12.91,0,0,0,9.16,0,0,0,0,0,0,0,0,0,2.65,0,4.6,0,70.68,1.02
383,383,0,0,0,0,0,0,9.31,12.47,0,0,0,0,0,0,1.8,0,4.87,0,71.55,1.01
384,384,0,0,0,8.01,0,0,0,0,0,0,10.51,0,0,0,2.85,0,2.93,0,75.7,1.01
385,385,0,11.44,0,8.94,0,0,0,0,0,0,0,0,0,2.88,0,0,0,2.92,73.83,1.02
386,386,0,0,0,0,0,0,8.94,0,12.06,0,0,0,0,2.38,0,0,0,4.25,72.38,1.01
387,387,0,0,0,0,0,0,8.1,0,0,8.31,0,0,0,2.71,0,0,0,2.42,78.46,1.01
388,388,0,9.98,0,0,0,0,0,0,0,9.56,0,0,0,2.46,0,0,0,2.75,75.25,1.02
389,389,0,0,0,8.73,0,8.52,0,0,0,0,0,0,0,1.46,0,0,0,1.42,79.88,1.01
390,390,0,11.65,0,0,0,0,8.1,0,0,0,0,0,0,2.62,0,0,0,3.58,74.04,1.02
391,391,0,0,0,0,0,0,0,0,0,12.9,9.98,0,0,1.12,0,0,0,1.75,74.25,1.01
392,392,0,0,11.02,0,0,0,0,0,0,0,10.22,0,0,1.21,0,0,0,3.25,74.33,1.01
393,393,0,9.56,0,0,0,0,0,11.02,0,0,0,0,0,2.54,0,0,0,3.92,72.96,1.02
394,394,0,0,0,0,9.35,0,0,0,0,0,9.15,0,0,1.38,0,0,0,4.92,75.21,1.01
395,395,12.06,0,0,0,0,0,0,0,0,11.65,0,0,0,2.79,0,0,0,1.92,71.58,1.02
396,396,0,9.77,0,0,0,0,0,0,0,0,0,12.27,0,1.54,0,0,0,1.25,75.17,1.01
397,397,0,0,0,0,12.69,0,0,0,0,8.73,0,0,0,2.29,0,0,0,3.08,73.21,1.02
398,398,0,0,0,0,0,10.81,0,0,10.4,0,0,0,0,1.79,0,0,0,2.25,74.75,1.01
399,399,12.27,0,0,0,0,0,0,0,11.23,0,0,0,0,1.88,0,0,0,1.08,73.54,1.02
400,400,0,0,0,0,0,0,0,8.31,0,0,12.48,0,0,1.62,0,0,0,3.42,74.17,1.01
401,401,0,0,0,11.85,0,0,0,0,0,0,0,12.9,0,2.21,0,0,0,4.08,68.96,1
402,402,8.52,11.44,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,3.75,75.25,1.02
403,403,0,0,0,0,0,0,0,0,0,0,12.48,10.6,0,2.04,0,0,0,4.42,70.46,1
404,404,0,9.15,0,0,9.35,0,0,0,0,0,0,0,0,1.29,0,0,0,1.58,78.62,1.02
405,405,11.23,0,0,0,0,9.77,0,0,0,0,0,0,0,1.96,0,0,0,2.58,74.46,1.02
406,406,0,0,0,0,0,0,10.4,0,0,0,0,10.81,0,2.12,0,0,0,4.75,71.92,1
407,407,0,0,0,0,0,0,0,0,10.19,11.85,0,0,0,1.71,0,0,0,4.58,71.67,1.01
408,408,0,0,10.6,0,0,0,0,12.69,0,0,0,0,0,2.96,0,0,0,2.08,71.67,1.02
409,409,11.03,0,0,8.41,0,0,0,0,0,0,0,0,0,1.01,0,0,0,1.02,78.54,1.02
410,410,0,0,0,0,0,0,0,12.01,0,12.26,0,0,0,1.15,0,0,0,4.72,69.85,1.01
411,411,0,0,0,11.77,0,0,0,0,12.66,0,0,0,0,2.15,0,0,0,1.2,72.21,1.01
412,412,0,0,0,0,0,0,8.17,10.97,0,0,0,0,0,1.11,0,0,0,1.26,78.48,1.01
413,413,0,0,10.41,0,0,0,0,0,0,9.08,0,0,0,2.71,0,0,0,1.37,76.42,1.01
414,414,0,0,0,0,12.95,0,0,0,0,0,0,8.06,0,1.76,0,0,0,4.99,72.24,1.01
415,415,0,0,0,0,9.54,8.6,0,0,0,0,0,0,0,1.34,0,0,0,4.5,76.02,1.01
416,416,11.39,0,0,0,0,0,0,0,0,0,13,0,0,1.39,0,0,0,2.43,71.78,1.02
417,417,0,0,10.93,0,0,0,0,0,0,0,0,11.31,0,2.35,0,0,0,2.19,73.22,1
418,418,0,0,9.23,0,0,0,0,0,11.67,0,0,0,0,1.02,0,0,0,3.87,74.22,1.01
419,419,0,0,0,0,0,0,0,0,12.63,0,0,11.71,0,2.99,0,0,0,1.01,71.66,1
420,420,0,11.56,0,0,0,0,0,0,0,0,9.19,0,0,1.56,0,0,0,3.91,73.78,1.02
421,421,0,0,12.97,0,0,0,12.62,0,0,0,0,0,0,2.78,0,0,0,3.23,68.4,1.02
422,422,8.86,0,9.45,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,2.54,77.95,1.01
423,423,0,0,0,0,0,11.3,0,0,0,0,0,9.83,0,2.08,0,0,0,4.66,72.13,1
424,424,0,0,0,9.18,0,0,0,0,0,0,0,8.27,0,2.11,0,0,0,1.57,78.87,1
425,425,8.13,0,0,0,0,0,0,9.02,0,0,0,0,0,2.38,0,0,0,3.63,76.83,1.02
426,426,0,0,0,0,0,0,0,0,12.74,0,11.44,0,0,1.93,0,0,0,3.5,70.4,1.01
427,427,0,0,8.27,0,0,0,0,0,0,0,0,12.59,0,1.54,0,0,0,4.88,72.72,1
428,428,0,0,0,12.14,10.83,0,0,0,0,0,0,0,0,1.49,0,0,0,1.47,74.06,1.02
429,429,0,0,0,0,8.71,0,0,0,0,0,0,12.93,0,2.09,0,0,0,3.14,73.12,1
430,430,0,0,0,12,0,0,0,9.61,0,0,0,0,0,2.8,0,0,0,2.38,73.21,1.02
431,431,0,0,0,9.72,0,0,0,0,0,10.71,0,0,0,2.43,0,0,0,1.06,76.08,1.01
432,432,0,0,0,0,0,10.43,8.12,0,0,0,0,0,0,1.14,0,0,0,3.45,76.86,1.01
433,433,0,0,0,0,0,10.32,0,12.47,0,0,0,0,0,2,0,0,0,4,71.2,1.02
434,434,0,0,0,8.01,0,0,0,0,0,0,10.18,0,0,1.42,0,0,0,3.09,77.3,1.01
435,435,10.67,0,0,0,0,0,0,0,0,0,0,8.33,0,2.65,0,0,0,4.89,73.46,1.01
436,436,0,0,0,0,0,0,0,0,8.65,0,8.72,0,0,1.59,0,0,0,1.12,79.92,1
437,437,12.32,0,0,0,0,0,0,0,0,0,0,12.8,0,1,0,0,0,1.89,71.98,1.01
438,438,10.86,0,0,0,0,0,0,0,10.73,0,0,0,0,1.29,0,0,0,4.24,72.88,1.01
439,439,0,0,0,0,0,0,0,0,0,12.81,0,8.82,0,2.87,0,0,0,4.54,70.97,1
440,440,0,0,0,0,0,11.17,0,0,0,12.06,0,0,0,2.55,0,0,0,3.6,70.62,1.02
441,441,0,0,0,0,0,0,0,0,12.57,8.32,0,0,0,1.62,0,0,0,2.12,75.36,1.01
442,442,0,0,0,0,0,9.93,0,0,0,0,8.52,0,0,2.49,0,0,0,2.5,76.55,1.01
443,443,0,11.2,0,0,0,10.3,0,0,0,0,0,0,0,2.93,0,0,0,1.54,73.99,1.02
444,444,0,0,11.71,0,0,0,0,8.91,0,0,0,0,0,1.96,0,0,0,1.86,75.55,1.01
445,445,0,0,0,0,0,0,0,8.52,10.58,0,0,0,0,2.23,0,0,0,4.97,73.7,1.01
446,446,0,11.85,0,0,0,0,0,0,0,0,0,9.9,0,1.05,0,0,0,2.84,74.35,1.01
447,447,0,8.94,0,0,0,0,0,0,0,12.33,0,0,0,1.3,0,0,0,1.37,76.06,1.02
448,448,0,0,10.78,12.18,0,0,0,0,0,0,0,0,0,1.58,0,0,0,2.91,72.55,1.02
449,449,0,0,0,0,0,12.11,11.64,0,0,0,0,0,0,2.72,0,0,0,4.3,69.23,1.02
450,450,0,0,0,0,0,0,0,0,0,0,8.54,11.57,0,1.46,0,0,0,2.08,76.35,1
451,451,0,0,0,0,0,9.29,0,0,0,8.58,0,0,0,0.96,0,0,0,1.08,80.1,1.01
452,452,0,0,11.88,0,0,12.72,0,0,0,0,0,0,0,0.83,0,0,0,1.31,73.26,1.02
453,453,0,12.95,0,0,0,12.98,0,0,0,0,0,0,0,1.09,0,0,0,4.89,68.09,1.03
454,454,10.25,0,0,0,0,0,0,0,0,0,8.33,0,0,0.85,0,0,0,4.7,75.86,1.01
455,455,0,0,0,0,0,0,0,8.62,0,0,0,10.97,0,0.82,0,0,0,2.89,76.71,1
456,456,0,0,0,0,0,0,12.07,0,0,0,9.15,0,0,1.65,0,0,0,1,76.13,1.01
457,457,0,0,0,10.69,0,8.88,0,0,0,0,0,0,0,1.12,0,0,0,2.73,76.59,1.02
458,458,0,0,0,0,12.16,0,11.83,0,0,0,0,0,0,0.95,0,0,0,3.45,71.61,1.02
459,459,0,8.18,0,0,0,0,0,0,0,0,10.62,0,0,1.14,0,0,0,1.26,78.79,1.01
460,460,0,0,0,10.79,0,0,0,10.92,0,0,0,0,0,1.89,0,0,0,1.15,75.26,1.02
461,461,0,0,0,0,9.09,0,0,0,0,12.92,0,0,0,1.34,0,0,0,1.57,75.08,1.01
462,462,11.78,0,0,0,0,8.02,0,0,0,0,0,0,0,1.17,0,0,0,4.3,74.73,1.02
463,463,0,0,0,0,0,9.16,0,0,8.92,0,0,0,0,1.47,0,0,0,4.87,75.57,1.01
464,464,0,0,0,0,0,0,0,0,12.04,0,0,10.19,0,0.8,0,0,0,4.99,71.98,1
465,465,0,0,0,0,0,0,10.03,0,12.51,0,0,0,0,1,0,0,0,2.29,74.17,1.01
466,466,0,0,0,0,12.98,0,0,0,8.46,0,0,0,0,1.97,0,0,0,1.48,75.1,1.01
467,467,8.85,0,0,0,0,0,9.43,0,0,0,0,0,0,1.06,0,0,0,3.61,77.06,1.01
468,468,0,0,12.93,0,0,0,0,0,0,11.58,0,0,0,1.59,0,0,0,2.66,71.23,1.01
469,469,0,0,12.49,0,0,0,0,0,0,12.77,0,0,0,2.76,0,0,2,0,69.98,1.01
470,470,0,0,0,0,0,0,0,11.38,8.23,0,0,0,0,1.28,0,0,4.96,0,74.15,1
471,471,0,8.05,0,0,0,0,0,0,0,0,9.9,0,0,2.06,0,0,3.04,0,76.96,1.01
472,472,0,0,10.27,0,0,0,8.14,0,0,0,0,0,0,2.39,0,0,3.41,0,75.8,1.01
473,473,0,8.88,0,0,0,0,11.47,0,0,0,0,0,0,1.02,0,0,3.7,0,74.93,1.01
474,474,0,0,0,0,0,0,11.29,0,0,8.88,0,0,0,1.46,0,0,3.56,0,74.81,1.01
475,475,0,0,9.62,0,0,11.66,0,0,0,0,0,0,0,1.5,0,0,2.89,0,74.33,1.01
476,476,0,0,0,12.31,0,0,8.42,0,0,0,0,0,0,1.17,0,0,3.26,0,74.85,1.01
477,477,0,0,0,10.18,0,0,0,0,0,0,0,11.01,0,1.31,0,0,4.3,0,73.2,1
478,478,0,0,0,0,8.6,0,0,0,0,11.56,0,0,0,1.57,0,0,4.15,0,74.11,1.01
479,479,0,0,0,0,12.95,0,0,11.29,0,0,0,0,0,1.94,0,0,3.33,0,70.48,1.02
480,480,0,0,12.68,11.84,0,0,0,0,0,0,0,0,0,2.57,0,0,2.22,0,70.69,1.02
481,481,0,0,12.86,0,0,0,0,8.79,0,0,0,0,0,2.54,0,0,2.96,0,72.85,1.01
482,482,0,0,0,0,0,0,0,0,0,9.81,10.64,0,0,2.2,0,0,3.19,0,74.17,1
483,483,0,0,0,0,10.36,0,0,0,0,0,0,9.06,0,2.91,0,0,3.63,0,74.04,1
484,484,0,0,0,8.23,0,0,0,0,0,0,9.81,0,0,1.91,0,0,2.44,0,77.61,1.01
485,485,0,0,0,0,0,0,0,0,0,11.94,0,11.94,0,2.17,0,0,1.78,0,72.19,1
486,486,0,10.45,0,0,0,11.19,0,0,0,0,0,0,0,1.61,0,0,4.37,0,72.37,1.02
487,487,0,12.03,0,0,0,0,0,0,0,0,0,11.75,0,2.98,0,0,1.63,0,71.61,1.01
488,488,0,0,0,10.82,0,0,0,9.44,0,0,0,0,0,1.2,0,0,4.67,0,73.87,1.01
489,489,0,0,0,0,0,0,0,0,8.42,0,0,10.55,0,2.65,0,0,1.93,0,76.46,1
490,490,0,0,0,0,0,0,0,11.75,0,12.31,0,0,0,2.13,0,0,4.44,0,69.37,1.01
491,491,8.14,11.1,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,4,0,75.7,1.02
492,492,0,10.55,0,0,9.99,0,0,0,0,0,0,0,0,2.09,0,0,4.81,0,72.56,1.02
493,493,8.69,0,0,0,0,0,0,0,0,0,0,12.68,0,2.28,0,0,4.59,0,71.76,1
494,494,0,0,0,0,0,0,0,0,0,0,11.56,9.58,0,1.8,0,0,3.11,0,73.91,0.99
